pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
8.0,7.25,7,17,7,2014-07-19 17:30:00,41.90741282,-87.64090153,41.92177819,-87.65106188,1.5,17031071100.0,Cash,Dispatch Taxi Affiliation,600.0,7.0,0.0
7.0,4.45,11,1,5,2014-11-27 01:00:00,41.92185491,-87.64621098,41.92177819,-87.65106188,0.5,17031071100.0,Credit Card,Northwest Management LLC,180.0,7.0,2.0
7.0,6.65,3,20,7,2014-03-22 20:15:00,41.92907766,-87.64629348,41.92177819,-87.65106188,1.6,17031071100.0,Credit Card,Taxi Affiliation Services,480.0,7.0,2.0
7.0,5.25,5,3,7,2014-05-17 03:45:00,41.92185491,-87.64621098,41.92177819,-87.65106188,0.9,17031071100.0,Credit Card,Dispatch Taxi Affiliation,240.0,7.0,2.0
7.0,6.05,6,16,6,2014-06-27 16:15:00,41.92208254,-87.63415609,41.92177819,-87.65106188,1.1,17031071100.0,Cash,Unknown,420.0,7.0,0.0
5.0,8.45,2,22,7,2015-02-21 22:30:00,41.94136566,-87.6808269,41.92177819,-87.65106188,2.2,17031071100.0,Cash,Dispatch Taxi Affiliation,600.0,7.0,0.0
8.0,6.45,2,20,4,2014-02-12 20:30:00,41.9049353,-87.64990723,41.91461629,-87.63171737,1.3,17031071500.0,Cash,Unknown,420.0,7.0,0.0
7.0,4.84,1,21,1,2013-01-20 21:30:00,41.92185491,-87.64621098,41.91461629,-87.63171737,0.7,17031071500.0,Cash,Unknown,240.0,7.0,0.0
6.0,7.45,10,18,1,2013-10-13 18:15:00,41.93476246,-87.63985386,41.91461629,-87.63171737,0.0,17031071500.0,Cash,Taxi Affiliation Services,540.0,7.0,0.0
7.0,6.05,10,22,1,2013-10-13 22:45:00,41.92926299,-87.63589095,41.91461629,-87.63171737,0.0,17031071500.0,Credit Card,Blue Ribbon Taxi Association Inc.,360.0,7.0,2.0
8.0,8.25,4,17,3,2014-04-22 17:30:00,41.9049353,-87.64990723,41.91461629,-87.63171737,1.8,17031071500.0,Credit Card,Unknown,540.0,7.0,2.0
7.0,4.45,7,20,4,2014-07-23 20:45:00,41.92208254,-87.63415609,41.91461629,-87.63171737,0.4,17031071500.0,Cash,Unknown,120.0,7.0,0.0
7.0,6.45,2,7,5,2015-02-19 07:45:00,41.92907766,-87.64629348,41.91461629,-87.63171737,1.5,17031071500.0,Cash,Taxi Affiliation Services,360.0,7.0,0.0
3.0,10.65,10,10,6,2014-10-17 10:30:00,41.96217863,-87.64537876,41.91461629,-87.63171737,0.2,17031071500.0,Cash,Taxi Affiliation Services,480.0,7.0,0.0
6.0,8.25,12,1,1,2013-12-22 01:45:00,41.93631013,-87.65156259,41.91461629,-87.63171737,2.3,17031071500.0,Cash,Taxi Affiliation Services,600.0,7.0,0.0
6.0,8.25,7,0,2,2013-07-01 00:00:00,41.94648976,-87.64711363,41.91461629,-87.63171737,0.0,17031071500.0,Credit Card,Dispatch Taxi Affiliation,600.0,7.0,2.0
8.0,6.65,6,8,6,2015-06-05 08:15:00,41.90585777,-87.63086503,41.91461629,-87.63171737,1.6,17031071500.0,Credit Card,Unknown,360.0,7.0,2.0
7.0,5.05,4,0,5,2015-04-30 00:15:00,41.92907766,-87.64629348,41.91461629,-87.63171737,1.0,17031071500.0,Credit Card,Taxi Affiliation Services,180.0,7.0,3.0
7.0,5.45,9,20,6,2013-09-13 20:30:00,41.92185491,-87.64621098,41.91461629,-87.63171737,0.0,17031071500.0,Cash,Taxi Affiliation Services,300.0,7.0,0.0
6.0,8.45,6,2,7,2013-06-08 02:30:00,41.94148823,-87.67110766,41.91461629,-87.63171737,0.0,17031071500.0,Cash,Dispatch Taxi Affiliation,540.0,7.0,0.0
6.0,8.25,8,18,7,2014-08-16 18:00:00,41.95067336,-87.66653628,41.97256254,-87.67884597,2.4,17031040402.0,Cash,Top Cab Affiliation,480.0,4.0,0.0
5.0,9.05,2,19,6,2014-02-07 19:15:00,41.94501015,-87.68092823,41.97256254,-87.67884597,0.0,17031040402.0,Cash,Northwest Management LLC,840.0,4.0,0.0
2.0,25.05,12,9,3,2013-12-10 09:00:00,42.00157103,-87.69501259,41.89960211,-87.63330804,9.5,Unknown,Credit Card,Unknown,2520.0,8.0,5.01
31.0,13.05,7,21,2,2015-07-13 21:45:00,41.85026637,-87.66756931,41.89960211,-87.63330804,0.2,Unknown,Cash,Blue Ribbon Taxi Association Inc.,960.0,8.0,0.0
33.0,16.65,12,21,5,2015-12-24 21:45:00,41.85718386,-87.62033462,41.89960211,-87.63330804,5.8,Unknown,Cash,Taxi Affiliation Services,1260.0,8.0,0.0
2.0,21.05,1,14,4,2014-01-15 14:15:00,42.00157103,-87.69501259,41.89960211,-87.63330804,0.0,Unknown,Credit Card,Taxi Affiliation Services,1080.0,8.0,4.0
21.0,16.25,10,7,5,2013-10-17 07:00:00,41.9386662,-87.71121059,41.89960211,-87.63330804,0.65,Unknown,Cash,Unknown,1320.0,8.0,0.0
16.0,18.45,2,15,4,2015-02-11 15:45:00,41.95358213,-87.72345239,41.89960211,-87.63330804,0.0,Unknown,Cash,Taxi Affiliation Services,1200.0,8.0,0.0
33.0,13.65,12,12,2,2014-12-29 12:15:00,41.85718386,-87.62033462,41.89960211,-87.63330804,4.0,Unknown,Cash,Unknown,1380.0,8.0,0.0
6.0,9.5,5,18,6,2016-05-13 18:30:00,41.93631013,-87.65156259,41.93598891,-87.67096638,1.5,17031062600.0,Cash,Choice Taxi Association,960.0,6.0,0.0
7.0,7.85,3,19,7,2013-03-16 19:30:00,41.92907766,-87.64629348,41.93598891,-87.67096638,1.5,17031062600.0,Cash,Unknown,720.0,6.0,0.0
22.0,7.45,4,0,7,2015-04-18 00:30:00,41.9283914,-87.70490724,41.93598357,-87.67582193,1.8,17031051300.0,Credit Card,Unknown,420.0,5.0,2.0
3.0,7.85,5,22,6,2014-05-09 22:00:00,41.95805593,-87.66038946,41.93839126,-87.63857492,2.2,17031063200.0,Credit Card,Choice Taxi Association,420.0,6.0,2.0
6.0,6.0,8,18,7,2016-08-20 18:30:00,41.94315509,-87.64069808,41.93839126,-87.63857492,1.0,17031063200.0,Cash,Taxi Affiliation Services,360.0,6.0,0.0
3.0,7.05,9,19,7,2014-09-27 19:00:00,41.96217863,-87.64537876,41.93839126,-87.63857492,1.4,17031063200.0,Cash,Taxi Affiliation Services,540.0,6.0,0.0
7.0,7.45,9,23,6,2013-09-13 23:30:00,41.91458571,-87.64596621,41.93839126,-87.63857492,0.1,17031063200.0,Cash,Taxi Affiliation Services,480.0,6.0,0.0
32.0,5.05,9,18,4,2013-09-18 18:30:00,41.87101588,-87.63140653,41.87740612,-87.62197165,0.0,17031320400.0,Credit Card,Taxi Affiliation Services,300.0,32.0,2.0
24.0,17.85,9,15,7,2014-09-13 15:00:00,41.904712,-87.70188456,41.87740612,-87.62197165,0.0,17031320400.0,Cash,Dispatch Taxi Affiliation,1740.0,32.0,0.0
6.0,14.25,9,9,6,2014-09-12 09:45:00,41.93476246,-87.63985386,41.87740612,-87.62197165,5.3,17031320400.0,Credit Card,Dispatch Taxi Affiliation,960.0,32.0,3.0
24.0,12.65,12,21,3,2013-12-31 21:45:00,41.89243316,-87.66962393,41.87740612,-87.62197165,3.7,17031320400.0,Cash,Unknown,1200.0,32.0,0.0
7.0,11.85,8,5,1,2013-08-04 05:00:00,41.92177819,-87.65106188,41.87740612,-87.62197165,0.0,17031320400.0,Cash,Dispatch Taxi Affiliation,660.0,32.0,0.0
4.0,25.45,9,5,2,2013-09-30 05:45:00,41.97517094,-87.68751552,41.98026432,-87.9136246,0.0,Unknown,Cash,Blue Ribbon Taxi Association Inc.,1200.0,76.0,0.0
17.0,21.65,9,21,2,2015-09-14 21:00:00,41.94651142,-87.80602,41.98026432,-87.9136246,9.2,Unknown,Cash,Taxi Affiliation Services,1320.0,76.0,0.0
4.0,26.45,8,6,6,2015-08-14 06:30:00,41.97517094,-87.68751552,41.98026432,-87.9136246,12.3,Unknown,Cash,Dispatch Taxi Affiliation,1380.0,76.0,0.0
14.0,26.05,3,20,6,2013-03-08 20:00:00,41.968069,-87.72155906,41.98026432,-87.9136246,0.0,Unknown,Cash,Taxi Affiliation Services,1800.0,76.0,0.0
34.0,39.45,2,5,1,2015-02-22 05:30:00,41.84207612,-87.63397342,41.98026432,-87.9136246,1.2,Unknown,Credit Card,Taxi Affiliation Services,1380.0,76.0,7.0
11.0,14.05,10,16,1,2014-10-12 16:45:00,41.97882953,-87.7711667,41.98026432,-87.9136246,5.2,Unknown,Cash,Dispatch Taxi Affiliation,1020.0,76.0,0.0
10.0,20.25,9,17,3,2015-09-08 17:30:00,41.9850151,-87.80453201,41.98026432,-87.9136246,0.0,Unknown,Cash,Blue Ribbon Taxi Association Inc.,2040.0,76.0,0.0
14.0,38.05,6,7,3,2015-06-09 07:00:00,41.968069,-87.72155906,41.79259236,-87.76961545,17.3,Unknown,Cash,Unknown,2640.0,56.0,0.0
73.0,22.05,11,6,2,2013-11-18 06:00:00,41.71749304,-87.64889507,41.79259236,-87.76961545,10.0,Unknown,Cash,Taxi Affiliation Services,1320.0,56.0,0.0
33.0,19.05,12,9,3,2014-12-09 09:45:00,41.85718386,-87.62033462,41.79259236,-87.76961545,8.4,Unknown,Cash,6057 - 24657 Richard Addo,840.0,56.0,0.0
6.0,12.45,4,22,6,2015-04-10 22:30:00,41.95067336,-87.66653628,41.9505457,-87.6761825,4.09,17031050600.0,Cash,Unknown,900.0,5.0,0.0
6.0,7.45,3,2,1,2015-03-22 02:15:00,41.94269184,-87.65177051,41.9505457,-87.6761825,1.7,17031050600.0,Cash,Unknown,600.0,5.0,0.0
7.0,4.25,2,20,7,2014-02-15 20:15:00,41.92177819,-87.65106188,41.91647332,-87.64118366,0.5,17031071600.0,Cash,Choice Taxi Association,180.0,7.0,0.0
6.0,4.25,12,22,7,2013-12-21 22:15:00,41.94257719,-87.64707851,41.93823229,-87.64678208,0.0,17031063100.0,Credit Card,Taxi Affiliation Services,180.0,6.0,1.0
6.0,5.45,1,14,1,2015-01-18 14:15:00,41.94257719,-87.64707851,41.93823229,-87.64678208,0.9,17031063100.0,Credit Card,Choice Taxi Association,300.0,6.0,3.0
6.0,3.25,5,20,7,2014-05-10 20:30:00,41.93823229,-87.64678208,41.93823229,-87.64678208,0.0,17031063100.0,Credit Card,Unknown,60.0,6.0,3.0
7.0,10.25,7,2,7,2015-07-11 02:15:00,41.92896727,-87.65615683,41.89830587,-87.65361398,0.0,17031842300.0,Credit Card,Blue Ribbon Taxi Association Inc.,840.0,24.0,2.05
24.0,4.65,3,21,6,2013-03-08 21:15:00,41.89265811,-87.65253448,41.89830587,-87.65361398,0.0,17031842300.0,Cash,Taxi Affiliation Services,180.0,24.0,0.0
6.0,13.45,11,3,7,2014-11-01 03:00:00,41.94258518,-87.65664409,41.89830587,-87.65361398,3.6,17031842300.0,Cash,Unknown,1380.0,24.0,0.0
24.0,7.65,1,19,7,2013-01-26 19:30:00,41.89973739,-87.66495392,41.89830587,-87.65361398,0.18,17031842300.0,Cash,Unknown,540.0,24.0,0.0
22.0,12.25,7,2,6,2015-07-03 02:00:00,41.9283914,-87.70490724,41.93476246,-87.63985386,4.3,17031063302.0,Credit Card,Dispatch Taxi Affiliation,900.0,6.0,1.0
24.0,12.45,5,17,7,2014-05-31 17:45:00,41.90665077,-87.66533766,41.93476246,-87.63985386,3.5,17031063302.0,Credit Card,Unknown,1200.0,6.0,2.49
16.0,33.25,10,5,7,2013-10-19 05:15:00,41.95358213,-87.72345239,41.9850151,-87.80453201,1.64,Unknown,Credit Card,Unknown,1200.0,10.0,0.0
7.0,5.45,2,22,5,2014-02-13 22:00:00,41.92904694,-87.65131088,41.93615907,-87.66126522,0.9,17031062800.0,Credit Card,Unknown,300.0,6.0,2.0
7.0,6.25,12,22,3,2013-12-17 22:30:00,41.92177819,-87.65106188,41.93615907,-87.66126522,1.5,17031062800.0,Cash,Unknown,360.0,6.0,0.0
8.0,9.65,4,1,7,2015-04-04 01:00:00,41.90585777,-87.63086503,41.93615907,-87.66126522,2.8,17031062800.0,Credit Card,Unknown,720.0,6.0,1.5
24.0,16.45,4,22,6,2015-04-17 22:15:00,41.90602597,-87.67531162,41.93615907,-87.66126522,4.6,17031062800.0,Credit Card,Unknown,1860.0,6.0,0.0
6.0,8.05,3,20,6,2014-03-07 20:15:00,41.9579039,-87.67151801,41.93615907,-87.66126522,1.8,17031062800.0,Cash,Choice Taxi Association,600.0,6.0,0.0
24.0,5.85,7,0,3,2015-07-28 00:45:00,41.90602597,-87.67531162,41.904712,-87.70188456,1.2,17031240900.0,Cash,Unknown,300.0,24.0,0.0
6.0,8.05,6,19,6,2013-06-28 19:00:00,41.94517045,-87.66879444,41.92170149,-87.65591185,0.0,17031071000.0,Cash,Choice Taxi Association,600.0,7.0,0.0
6.0,10.05,6,22,7,2014-06-28 22:45:00,41.95271911,-87.6605035,41.92170149,-87.65591185,0.0,17031071000.0,Cash,Taxi Affiliation Services,780.0,7.0,0.0
22.0,12.05,11,3,1,2013-11-24 03:30:00,41.92861905,-87.68536202,41.92170149,-87.65591185,0.2,17031071000.0,Credit Card,Taxi Affiliation Services,900.0,7.0,2.4
7.0,6.25,9,0,1,2013-09-22 00:45:00,41.92876301,-87.66567684,41.92170149,-87.65591185,0.0,17031071000.0,Cash,Taxi Affiliation Services,360.0,7.0,0.0
7.0,4.45,11,15,7,2014-11-15 15:30:00,41.92177819,-87.65106188,41.92170149,-87.65591185,0.4,17031071000.0,Cash,Choice Taxi Association,180.0,7.0,0.0
7.0,7.25,12,19,2,2014-12-15 19:30:00,41.92177819,-87.65106188,41.93453972,-87.6430228,1.5,17031063301.0,Credit Card,Northwest Management LLC,600.0,6.0,0.0
7.0,5.85,2,0,1,2013-02-03 00:00:00,41.92896727,-87.65615683,41.93453972,-87.6430228,0.6,17031063301.0,Cash,Dispatch Taxi Affiliation,300.0,6.0,0.0
24.0,14.05,3,20,6,2013-03-15 20:45:00,41.90602597,-87.67531162,41.93453972,-87.6430228,0.2,17031063301.0,Credit Card,Blue Ribbon Taxi Association Inc.,1620.0,6.0,3.2
6.0,3.25,11,20,5,2013-11-14 20:45:00,41.93476246,-87.63985386,41.93453972,-87.6430228,0.0,17031063301.0,Cash,Unknown,0.0,6.0,0.0
6.0,16.05,12,23,6,2013-12-27 23:30:00,41.95340004,-87.64600707,41.85934972,-87.61735801,6.7,17031330100.0,Credit Card,Choice Taxi Association,840.0,33.0,3.2
6.0,16.05,5,10,6,2015-05-08 10:45:00,41.94315509,-87.64069808,41.85934972,-87.61735801,6.4,17031330100.0,Cash,Unknown,900.0,33.0,0.0
33.0,5.45,11,12,6,2013-11-15 12:30:00,41.84924675,-87.6241353,41.85934972,-87.61735801,0.1,17031330100.0,Cash,Unknown,240.0,33.0,0.0
7.0,12.45,6,7,2,2013-06-03 07:30:00,41.92208254,-87.63415609,41.85934972,-87.61735801,0.2,17031330100.0,Credit Card,Blue Ribbon Taxi Association Inc.,1020.0,33.0,2.45
24.0,7.05,8,22,4,2013-08-28 22:15:00,41.90602597,-87.67531162,41.90602597,-87.67531162,0.16,17031241400.0,Cash,Unknown,480.0,24.0,0.0
7.0,6.65,6,2,1,2014-06-29 02:30:00,41.92187746,-87.66407824,41.90602597,-87.67531162,1.5,17031241400.0,Cash,Dispatch Taxi Affiliation,480.0,24.0,0.0
6.0,11.25,9,23,7,2013-09-14 23:30:00,41.93615907,-87.66126522,41.90602597,-87.67531162,0.0,17031241400.0,Cash,Dispatch Taxi Affiliation,960.0,24.0,0.0
22.0,4.65,11,22,5,2014-11-13 22:45:00,41.92045151,-87.67995477,41.90602597,-87.67531162,0.0,17031241400.0,Credit Card,Taxi Affiliation Services,120.0,24.0,2.0
24.0,3.25,12,3,6,2016-12-09 03:00:00,41.90602597,-87.67531162,41.90602597,-87.67531162,0.0,17031241400.0,Cash,Blue Ribbon Taxi Association Inc.,60.0,24.0,0.0
24.0,4.45,1,1,1,2015-01-25 01:45:00,41.89950655,-87.67960029,41.90602597,-87.67531162,0.6,17031241400.0,Cash,Taxi Affiliation Services,180.0,24.0,0.0
24.0,4.25,10,23,5,2015-10-22 23:45:00,41.90602597,-87.67531162,41.90602597,-87.67531162,0.4,17031241400.0,Cash,Taxi Affiliation Services,120.0,24.0,0.0
22.0,5.85,1,19,7,2015-01-10 19:30:00,41.91922505,-87.67144577,41.90602597,-87.67531162,0.9,17031241400.0,Cash,Unknown,420.0,24.0,0.0
28.0,10.25,11,0,1,2014-11-09 00:45:00,41.86790242,-87.64295867,41.90602597,-87.67531162,0.2,17031241400.0,Cash,Taxi Affiliation Services,420.0,24.0,0.0
24.0,7.45,12,1,7,2014-12-13 01:45:00,41.9119723,-87.68364292,41.89265811,-87.65253448,0.1,17031243500.0,Cash,Taxi Affiliation Services,420.0,24.0,0.0
8.0,7.65,2,22,1,2014-02-02 22:45:00,41.90585777,-87.63086503,41.89265811,-87.65253448,2.2,17031243500.0,Cash,Taxi Affiliation Services,480.0,24.0,0.0
24.0,6.45,11,19,7,2014-11-22 19:00:00,41.89950655,-87.67960029,41.89265811,-87.65253448,0.0,17031243500.0,Cash,Taxi Affiliation Services,420.0,24.0,0.0
8.0,9.45,6,20,7,2014-06-14 20:30:00,41.90949567,-87.6309636,41.89265811,-87.65253448,2.1,17031243500.0,Cash,KOAM Taxi Association,840.0,24.0,0.0
28.0,5.25,5,22,6,2013-05-03 22:15:00,41.87866742,-87.67165362,41.89235505,-87.67450679,1.0,17031243100.0,Cash,Unknown,240.0,24.0,0.0
5.0,10.65,5,19,6,2014-05-30 19:45:00,41.93598357,-87.67582193,41.8995898,-87.67471913,0.26,17031242200.0,Cash,Unknown,1080.0,24.0,0.0
7.0,8.05,5,19,4,2013-05-01 19:15:00,41.92187746,-87.66407824,41.8995898,-87.67471913,0.0,17031242200.0,Cash,Taxi Affiliation Services,600.0,24.0,0.0
24.0,3.25,11,0,6,2014-11-14 00:45:00,41.8995898,-87.67471913,41.8995898,-87.67471913,0.0,17031242200.0,Cash,Unknown,0.0,24.0,0.0
24.0,5.05,2,19,2,2014-02-17 19:30:00,41.9119723,-87.68364292,41.89950655,-87.67960029,0.0,17031242300.0,Credit Card,Taxi Affiliation Services,240.0,24.0,2.0
24.0,4.85,10,22,6,2013-10-11 22:45:00,41.90670779,-87.68468595,41.89950655,-87.67960029,0.0,17031242300.0,Cash,Taxi Affiliation Services,240.0,24.0,0.0
24.0,8.65,6,3,7,2013-06-29 03:15:00,41.90602597,-87.67531162,41.89950655,-87.67960029,2.1,17031242300.0,Cash,Dispatch Taxi Affiliation,660.0,24.0,0.0
7.0,11.65,9,21,1,2013-09-01 21:45:00,41.9289459,-87.66089257,41.90752008,-87.6266589,3.8,17031080100.0,Cash,Unknown,960.0,8.0,0.0
7.0,7.25,11,23,7,2013-11-09 23:15:00,41.92170149,-87.65591185,41.90752008,-87.6266589,0.0,17031080100.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
7.0,6.65,1,4,7,2014-01-18 04:30:00,41.92177819,-87.65106188,41.90752008,-87.6266589,0.1,17031080100.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
6.0,9.65,10,21,7,2013-10-26 21:15:00,41.93631013,-87.65156259,41.90752008,-87.6266589,0.0,17031080100.0,Credit Card,Blue Ribbon Taxi Association Inc.,600.0,8.0,3.0
3.0,11.25,11,21,6,2014-11-21 21:00:00,41.96217863,-87.64537876,41.90752008,-87.6266589,0.0,17031080100.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
7.0,8.45,1,3,1,2013-01-27 03:00:00,41.92904694,-87.65131088,41.90752008,-87.6266589,1.4,17031080100.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
32.0,10.85,9,9,3,2014-09-09 09:30:00,41.87101588,-87.63140653,41.870415,-87.67508562,3.3,17031838200.0,Credit Card,Dispatch Taxi Affiliation,900.0,28.0,0.0
28.0,3.25,8,16,4,2014-08-13 16:45:00,41.870415,-87.67508562,41.870415,-87.67508562,0.0,17031838200.0,Cash,Taxi Affiliation Services,0.0,28.0,0.0
41.0,20.85,4,10,4,2015-04-01 10:15:00,41.7904694,-87.60128512,41.870415,-87.67508562,0.5,17031838200.0,Cash,Blue Ribbon Taxi Association Inc.,1740.0,28.0,0.0
27.0,26.85,2,4,4,2014-02-05 04:00:00,41.8789145,-87.70589713,41.81294894,-87.61785968,1.2,Unknown,Cash,Unknown,1800.0,38.0,0.0
39.0,8.25,6,14,6,2015-06-12 14:00:00,41.80891628,-87.59618334,41.81294894,-87.61785968,2.3,Unknown,Credit Card,Taxi Affiliation Services,480.0,38.0,1.5
19.0,4.05,5,5,1,2013-05-05 05:00:00,41.92726096,-87.76550161,41.92726096,-87.76550161,0.0,Unknown,Cash,Taxi Affiliation Services,60.0,19.0,0.0
12.0,15.25,6,17,7,2015-06-20 17:00:00,41.99393013,-87.75835359,41.92726096,-87.76550161,0.3,Unknown,Cash,Taxi Affiliation Services,1500.0,19.0,0.0
30.0,24.05,4,8,4,2014-04-30 08:15:00,41.83908691,-87.71400381,41.92726096,-87.76550161,8.7,Unknown,Cash,Taxi Affiliation Services,2520.0,19.0,0.0
19.0,4.25,8,1,7,2014-08-30 01:30:00,41.92726096,-87.76550161,41.92726096,-87.76550161,0.3,Unknown,Credit Card,Unknown,120.0,19.0,1.05
21.0,8.05,4,5,7,2013-04-13 05:00:00,41.9386662,-87.71121059,41.92726096,-87.76550161,0.0,Unknown,Cash,Taxi Affiliation Services,540.0,19.0,0.0
7.0,9.25,1,2,7,2015-01-31 02:30:00,41.92896727,-87.65615683,41.9283914,-87.70490724,1.9,17031220500.0,Cash,Unknown,600.0,22.0,0.0
6.0,6.65,1,21,5,2015-01-08 21:00:00,41.94323712,-87.64347096,41.93623718,-87.65641153,1.7,17031062900.0,Cash,Taxi Affiliation Services,480.0,6.0,0.0
6.0,5.85,7,20,7,2014-07-19 20:30:00,41.93839126,-87.63857492,41.93623718,-87.65641153,1.2,17031062900.0,Cash,Unknown,360.0,6.0,0.0
6.0,4.85,1,3,1,2013-01-20 03:45:00,41.93598891,-87.67096638,41.93623718,-87.65641153,0.0,17031062900.0,Credit Card,Dispatch Taxi Affiliation,180.0,6.0,4.0
6.0,5.05,6,0,1,2013-06-30 00:15:00,41.94269184,-87.65177051,41.93623718,-87.65641153,0.0,17031062900.0,Cash,Taxi Affiliation Services,300.0,6.0,0.0
24.0,8.85,6,2,1,2015-06-21 02:30:00,41.90602597,-87.67531162,41.93623718,-87.65641153,3.0,17031062900.0,Cash,Unknown,540.0,6.0,0.0
6.0,3.45,3,22,7,2013-03-16 22:30:00,41.93615907,-87.66126522,41.93623718,-87.65641153,0.0,17031062900.0,Cash,Blue Ribbon Taxi Association Inc.,60.0,6.0,0.0
5.0,8.65,11,19,6,2013-11-15 19:30:00,41.9505457,-87.6761825,41.93623718,-87.65641153,0.0,17031062900.0,Cash,Taxi Affiliation Services,780.0,6.0,0.0
3.0,8.85,2,18,1,2015-02-15 18:30:00,41.96217863,-87.64537876,41.93623718,-87.65641153,2.4,17031062900.0,Credit Card,Unknown,780.0,6.0,2.0
7.0,7.65,1,1,1,2014-01-19 01:00:00,41.92904694,-87.65131088,41.90585777,-87.63086503,2.0,17031080202.0,Credit Card,Unknown,600.0,8.0,3.0
7.0,6.45,9,21,2,2015-09-28 21:00:00,41.92208254,-87.63415609,41.90585777,-87.63086503,1.5,17031080202.0,Cash,Unknown,300.0,8.0,0.0
5.0,14.45,10,22,7,2013-10-19 22:30:00,41.9505457,-87.6761825,41.90585777,-87.63086503,0.3,17031080202.0,Cash,Taxi Affiliation Services,840.0,8.0,0.0
7.0,5.65,11,12,5,2013-11-21 12:45:00,41.91647332,-87.64118366,41.90585777,-87.63086503,0.0,17031080202.0,Cash,Dispatch Taxi Affiliation,360.0,8.0,0.0
8.0,3.25,7,6,2,2013-07-22 06:00:00,41.90585777,-87.63086503,41.90585777,-87.63086503,0.0,17031080202.0,Cash,Taxi Affiliation Services,0.0,8.0,0.0
24.0,10.05,6,16,6,2014-06-06 16:15:00,41.89265811,-87.65253448,41.90585777,-87.63086503,1.7,17031080202.0,Cash,Taxi Affiliation Services,1020.0,8.0,0.0
6.0,7.85,10,0,2,2013-10-14 00:00:00,41.94913977,-87.65680391,41.92208254,-87.63415609,0.1,17031071400.0,Cash,Taxi Affiliation Services,600.0,7.0,0.0
7.0,5.65,1,15,1,2015-01-11 15:45:00,41.92170149,-87.65591185,41.92208254,-87.63415609,0.0,17031071400.0,Cash,Blue Ribbon Taxi Association Inc.,300.0,7.0,0.0
3.0,11.75,12,1,1,2016-12-04 01:15:00,41.95815488,-87.65302179,41.92208254,-87.63415609,3.5,17031071400.0,Cash,Taxi Affiliation Services,540.0,7.0,0.0
6.0,5.65,6,23,5,2013-06-20 23:30:00,41.93465916,-87.64672973,41.92208254,-87.63415609,0.0,17031071400.0,Cash,Taxi Affiliation Services,300.0,7.0,0.0
6.0,7.25,11,19,7,2013-11-30 19:45:00,41.94982935,-87.64396537,41.92208254,-87.63415609,0.0,17031071400.0,Cash,Blue Ribbon Taxi Association Inc.,480.0,7.0,0.0
7.0,5.25,2,20,5,2014-02-13 20:45:00,41.92170149,-87.65591185,41.92208254,-87.63415609,0.0,17031071400.0,Cash,Taxi Affiliation Services,300.0,7.0,0.0
24.0,10.45,5,20,5,2014-05-08 20:30:00,41.89967018,-87.6698378,41.92208254,-87.63415609,2.8,17031071400.0,Cash,Taxi Affiliation Services,960.0,7.0,0.0
8.0,7.25,4,8,2,2013-04-15 08:15:00,41.90585777,-87.63086503,41.89092203,-87.61886836,0.0,17031081403.0,Cash,Taxi Affiliation Services,480.0,8.0,0.0
22.0,14.45,7,2,1,2015-07-12 02:00:00,41.92112591,-87.69975441,41.89092203,-87.61886836,0.3,17031081403.0,Credit Card,Taxi Affiliation Services,840.0,8.0,0.0
3.0,12.85,10,1,1,2014-10-19 01:45:00,41.95815488,-87.65302179,41.89092203,-87.61886836,10.4,17031081403.0,Cash,3152 - 97284 Crystal Abernathy,600.0,8.0,0.0
7.0,10.65,10,19,3,2015-10-06 19:00:00,41.92208254,-87.63415609,41.89092203,-87.61886836,0.2,17031081403.0,Cash,Taxi Affiliation Services,660.0,8.0,0.0
41.0,18.25,2,14,2,2013-02-18 14:00:00,41.79050626,-87.58314372,41.89092203,-87.61886836,0.4,17031081403.0,Cash,Taxi Affiliation Services,840.0,8.0,0.0
6.0,12.85,11,3,7,2014-11-01 03:15:00,41.94982935,-87.64396537,41.89092203,-87.61886836,0.2,17031081403.0,Cash,Blue Ribbon Taxi Association Inc.,780.0,8.0,0.0
6.0,12.25,7,20,5,2013-07-25 20:45:00,41.93631013,-87.65156259,41.89092203,-87.61886836,0.0,17031081403.0,Cash,Blue Ribbon Taxi Association Inc.,1020.0,8.0,0.0
24.0,8.45,7,18,7,2013-07-27 18:00:00,41.89973739,-87.66495392,41.89092203,-87.61886836,0.0,17031081403.0,Cash,Northwest Management LLC,480.0,8.0,0.0
6.0,11.45,11,23,3,2013-11-26 23:15:00,41.93839126,-87.63857492,41.89092203,-87.61886836,0.0,17031081403.0,Cash,Choice Taxi Association,600.0,8.0,0.0
8.0,6.05,12,19,2,2013-12-23 19:30:00,41.90585777,-87.63086503,41.89092203,-87.61886836,1.2,17031081403.0,Credit Card,Unknown,420.0,8.0,1.0
7.0,10.65,11,15,7,2015-11-07 15:15:00,41.92208254,-87.63415609,41.89092203,-87.61886836,3.0,17031081403.0,Cash,Taxi Affiliation Services,1020.0,8.0,0.0
